TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM00524	DWB	0.00135947533365084	-6.60065643774826	8	4	0.00623052959501558	642	9111	4090,4087,4089,4092	SMAD5,SMAD2,SMAD4,SMAD7
SM00950	Piwi	0.00135947533365084	-6.60065643774826	8	4	0.00623052959501558	642	9111	192670,26523,192669,27161	AGO4,AGO1,AGO3,AGO2
SM00746	TRASH	0.00135947533365084	-6.60065643774826	8	4	0.00623052959501558	642	9111	9202,9204,7750,9205	ZMYM4,ZMYM6,ZMYM2,ZMYM5
SM00592	BRK	0.0031271942635761	-5.76761907785147	5	3	0.00467289719626168	642	9111	55636,80205,6595	CHD7,CHD9,SMARCA2
SM00317	SET	0.00490101687758375	-5.31831256935861	47	9	0.014018691588785	642	9111	64324,55870,55904,79813,11108,7468,54904,2145,7799	NSD1,ASH1L,KMT2E,EHMT1,PRDM4,WHSC1,WHSC1L1,EZH1,PRDM2
SM00968	SMC_hinge	0.00592768695355099	-5.12812120048818	6	3	0.00467289719626168	642	9111	10592,10051,8243	SMC2,SMC4,SMC1A
SM00343	ZnF_C2HC	0.00696490281099069	-4.96687162576148	41	8	0.0124610591900312	642	9111	6249,54819,7536,54877,22803,5936,5930,23318	CLIP1,ZCCHC10,SF1,ZCCHC2,XRN2,RBM4,RBBP6,ZCCHC11
SM00490	HELICc	0.0071566895069586	-4.93970776429396	106	15	0.0233644859813084	642	9111	55636,23586,1654,80205,6595,546,2071,23405,55308,375748,1660,11218,1108,6596,83479	CHD7,DDX58,DDX3X,CHD9,SMARCA2,ATRX,ERCC3,DICER1,DDX19A,ERCC6L2,DHX9,DDX20,CHD4,HLTF,DDX59
SM00166	UBX	0.0076573562472127	-4.87208849224287	12	4	0.00623052959501558	642	9111	26043,165324,23190,55968	UBXN7,UBXN2A,UBXN4,NSFL1C
SM00291	ZnF_ZZ	0.00867316620198563	-4.74752136431508	19	5	0.00778816199376947	642	9111	1756,1837,6871,56888,57534	DMD,DTNA,TADA2A,KCMF1,MIB1
SM00487	DEXDc	0.00922507898169902	-4.68582952739041	109	15	0.0233644859813084	642	9111	55636,23586,1654,80205,6595,546,2071,23405,55308,375748,1660,11218,1108,6596,83479	CHD7,DDX58,DDX3X,CHD9,SMARCA2,ATRX,ERCC3,DICER1,DDX19A,ERCC6L2,DHX9,DDX20,CHD4,HLTF,DDX59
SM00356	ZnF_C3H1	0.00933875028148804	-4.67358283853232	43	8	0.0124610591900312	642	9111	55854,9877,5514,55696,64062,10150,4154,29066	ZC3H15,ZC3H11A,PPP1R10,RBM22,RBM26,MBNL2,MBNL1,ZC3H7A
SM00297	BROMO	0.00933875028148804	-4.67358283853232	43	8	0.0124610591900312	642	9111	6595,55870,29994,55023,54014,6672,10771,55193	SMARCA2,ASH1L,BAZ2B,PHIP,BRWD1,SP100,ZMYND11,PBRM1
SM00515	eIF5C	0.00983361300190647	-4.62194886383706	7	3	0.00467289719626168	642	9111	8672,1981,1983	EIF4G3,EIF4G1,EIF5
SM00667	LisH	0.0118327784413881	-4.43688176454541	28	6	0.00934579439252336	642	9111	64795,4863,79718,10296,170463,8481	RMND5A,NPAT,TBL1XR1,MAEA,SSBP4,OFD1
SM00064	FYVE	0.0140540948027108	-4.26484148063144	29	6	0.00934579439252336	642	9111	55680,115825,57590,200576,8411,9372	RUFY2,WDFY2,WDFY1,PIKFYVE,EEA1,ZFYVE9
SM00553	SEP	0.0141773689632529	-4.25610832070368	3	2	0.00311526479750779	642	9111	165324,55968	UBXN2A,NSFL1C
SM00594	UAS	0.0141773689632529	-4.25610832070368	3	2	0.00311526479750779	642	9111	26043,23197	UBXN7,FAF2
SM00355	ZnF_C2H2	0.0152697813526141	-4.18187947860892	797	72	0.11214953271028	642	9111	65986,7559,81627,54925,163051,57336,56888,8411,7587,57507,7586,10270,6935,58491,7707,5978,1386,168850,26747,27332,284370,388536,7678,121536,7748,79364,147657,25850,7570,51230,252884,100101467,121274,57621,256051,84307,285349,7799,27107,64393,23300,9839,22847,169792,59269,163087,6018,9849,93986,57209,253461,11108,23131,284695,49855,10780,84450,79862,388566,7581,23414,54816,29066,23060,51663,10181,22835,84146,163049,7528,158431,10009	ZBTB10,ZNF12,TRMT1L,ZSCAN32,ZNF709,ZNF287,KCMF1,EEA1,ZNF37A,ZNF608,ZKSCAN1,AKAP8,ZEB1,ZNF71,ZNF148,REST,ATF2,ZNF800,NUFIP1,ZNF638,ZNF615,ZNF790,ZNF124,AEBP2,ZNF195,ZXDC,ZNF480,ZNF345,ZNF22,PHF20,ZNF396,ZSCAN30,ZNF641,ZBTB2,ZNF549,ZNF397,ZNF660,PRDM2,ZBTB11,ZMAT3,ATMIN,ZEB2,ZNF507,GLIS3,HIVEP3,ZNF383,RLF,ZNF518A,FOXP2,ZNF248,ZBTB38,PRDM4,GPATCH8,ZNF326,SCAPER,ZNF234,ZNF512,ZNF669,ZNF470,ZNF33A,ZFPM2,ZNF280D,ZC3H7A,ZNF609,ZFR,RBM5,ZFP30,ZNF644,ZNF791,YY1,ZNF782,ZBTB33
SM00443	G_patch	0.0164876258879281	-4.10514512561209	22	5	0.00778816199376947	642	9111	10181,55109,55105,253635,23131	RBM5,AGGF1,GPATCH2,GPATCH11,GPATCH8
SM00547	ZnF_RBZ	0.0198783042586061	-3.91812638025474	23	5	0.00778816199376947	642	9111	10181,2130,54764,23429,4194	RBM5,EWSR1,ZRANB1,RYBP,MDM4
SM00513	SAP	0.0198783042586061	-3.91812638025474	23	5	0.00778816199376947	642	9111	22985,3192,9667,6294,7913	ACIN1,HNRNPU,SAFB2,SAFB,DEK
SM00141	PDGF	0.0212215209554264	-3.85273947280284	9	3	0.00467289719626168	642	9111	80310,5154,7422	PDGFD,PDGFA,VEGFA
SM00298	CHROMO	0.0224244131257093	-3.79760504191666	32	6	0.00934579439252336	642	9111	55636,1108,80205,51742,6601,6599	CHD7,CHD4,CHD9,ARID4B,SMARCC2,SMARCC1
SM00398	HMG	0.0250594589602433	-3.68650391952209	51	8	0.0124610591900312	642	9111	5378,7019,6672,56987,7468,55193,6660,6934	PMS1,TFAM,SP100,BBX,WHSC1,PBRM1,SOX5,TCF7L2
SM00150	SPEC	0.0258285709350992	-3.65627399918505	33	6	0.00934579439252336	642	9111	87,1756,23499,6711,23224,7204	ACTN1,DMD,MACF1,SPTBN1,SYNE2,TRIO
SM00243	GAS2	0.0270346502970664	-3.61063589142449	4	2	0.00311526479750779	642	9111	10634,23499	GAS2L1,MACF1
SM00508	PostSET	0.0278016887783183	-3.58265851270908	17	4	0.00623052959501558	642	9111	7468,54904,64324,55870	WHSC1,WHSC1L1,NSD1,ASH1L
SM00333	TUDOR	0.027954216902258	-3.57718721769296	25	5	0.00778816199376947	642	9111	51105,51742,22823,3930,51230	PHF20L1,ARID4B,MTF2,LBR,PHF20
SM01052	CAP_GLY	0.0287569605578342	-3.54887543468234	10	3	0.00467289719626168	642	9111	6249,9857,1639	CLIP1,CEP350,DCTN1
SM00220	S_TKc	0.0318860565592883	-3.44558646320162	264	27	0.0420560747663551	642	9111	5599,6787,4139,8573,9891,57551,7204,54861,8476,204851,1432,9262,5605,5218,9261,10746,23683,10000,28996,79858,57396,2932,6198,6093,4752,1021,51755	MAPK8,NEK4,MARK1,CASK,NUAK1,TAOK1,TRIO,SNRK,CDC42BPA,HIPK1,MAPK14,STK17B,MAP2K2,CDK14,MAPKAPK2,MAP3K2,PRKD3,AKT3,HIPK2,NEK11,CLK4,GSK3B,RPS6KB1,ROCK1,NEK3,CDK6,CDK12
SM00358	DSRM	0.0405117561537494	-3.20616307159018	19	4	0.00623052959501558	642	9111	27067,23405,3609,1660	STAU2,DICER1,ILF3,DHX9
SM00572	DZF	0.042972954318459	-3.14718433051093	5	2	0.00311526479750779	642	9111	51663,3609	ZFR,ILF3
SM00734	ZnF_Rad18	0.042972954318459	-3.14718433051093	5	2	0.00311526479750779	642	9111	51426,83932	POLK,SPRTN
SM01015	Arfaptin	0.042972954318459	-3.14718433051093	5	2	0.00311526479750779	642	9111	23647,27236	ARFIP2,ARFIP1
SM00232	JAB_MPN	0.0474674300432883	-3.04771148642905	12	3	0.00467289719626168	642	9111	8665,79184,114803	EIF3F,BRCC3,MYSM1
SM00174	RHO	0.0479128626059247	-3.03837128021801	20	4	0.00623052959501558	642	9111	57381,390,9886,388	RHOJ,RND3,RHOBTB1,RHOB
SM00177	ARF	0.0560089826011604	-2.88224319751812	21	4	0.00623052959501558	642	9111	10139,221079,10124,55207	ARFRP1,ARL5B,ARL4A,ARL8B
SM00441	FF	0.0614955880013946	-2.78878984655781	6	2	0.00311526479750779	642	9111	10915,55660	TCERG1,PRPF40A
SM00506	A1pp	0.0614955880013946	-2.78878984655781	6	2	0.00311526479750779	642	9111	54625,83666	PARP14,PARP9
SM00648	SWAP	0.0614955880013946	-2.78878984655781	6	2	0.00311526479750779	642	9111	6433,23350	SFSWAP,U2SURP
SM00544	MA3	0.0614955880013946	-2.78878984655781	6	2	0.00311526479750779	642	9111	8672,1981	EIF4G3,EIF4G1
SM00757	CRA	0.0614955880013946	-2.78878984655781	6	2	0.00311526479750779	642	9111	64795,10296	RMND5A,MAEA
SM00462	PTB	0.06336198260005	-2.75889124092938	31	5	0.00778816199376947	642	9111	6002,56899,23637,2059,8650	RGS12,ANKS1B,RABGAP1,EPS8,NUMB
SM00292	BRCT	0.0647915063148158	-2.73658075960368	22	4	0.00623052959501558	642	9111	11073,142,10926,4683	TOPBP1,PARP1,DBF4,NBN
SM00743	Agenet	0.070464273954457	-2.65264945002536	1	1	0.00155763239875389	642	9111	51105	PHF20L1
SM00995	AD	0.070464273954457	-2.65264945002536	1	1	0.00155763239875389	642	9111	124801	LSM12
SM01102	CRM1_C	0.070464273954457	-2.65264945002536	1	1	0.00155763239875389	642	9111	7514	XPO1
SM00910	HIRAN	0.070464273954457	-2.65264945002536	1	1	0.00155763239875389	642	9111	6596	HLTF
SM01060	Catalase	0.070464273954457	-2.65264945002536	1	1	0.00155763239875389	642	9111	847	CAT
SM00944	Pro-kuma_activ	0.070464273954457	-2.65264945002536	1	1	0.00155763239875389	642	9111	1200	TPP1
SM01018	B12-binding_2	0.070464273954457	-2.65264945002536	1	1	0.00155763239875389	642	9111	4548	MTR
SM00784	SPT2	0.070464273954457	-2.65264945002536	1	1	0.00155763239875389	642	9111	144108	SPTY2D1
SM00558	JmjC	0.0709430139826291	-2.64587834417565	32	5	0.00778816199376947	642	9111	7404,8284,5253,22992,84864	UTY,KDM5D,PHF2,KDM2A,MINA
SM00715	LA	0.0821603780005852	-2.49908211258633	7	2	0.00311526479750779	642	9111	113251,55132	LARP4,LARP1B
SM00504	Ubox	0.0821603780005852	-2.49908211258633	7	2	0.00311526479750779	642	9111	9354,23759	UBE4A,PPIL2
SM00884	Cullin_Nedd8	0.0821603780005852	-2.49908211258633	7	2	0.00311526479750779	642	9111	8065,8450	CUL5,CUL4B
SM00182	CULLIN	0.0821603780005852	-2.49908211258633	7	2	0.00311526479750779	642	9111	8065,8450	CUL5,CUL4B
SM00031	DED	0.0821603780005852	-2.49908211258633	7	2	0.00311526479750779	642	9111	8682,8837	PEA15,CFLAR
SM00101	14_3_3	0.0821603780005852	-2.49908211258633	7	2	0.00311526479750779	642	9111	7531,7532	YWHAE,YWHAG
SM00501	BRIGHT	0.0840084790322719	-2.47683754437263	15	3	0.00467289719626168	642	9111	8284,51742,84159	KDM5D,ARID4B,ARID5B
SM00320	WD40	0.0847472529059219	-2.46808194733634	266	25	0.0389408099688473	642	9111	134430,51362,55023,79718,116143,50717,10238,9948,26118,10885,121441,115825,11137,57590,9373,54806,54014,8925,59345,14,80344,55605,26100,112840,56995	WDR36,CDC40,PHIP,TBL1XR1,WDR92,DCAF8,DCAF7,WDR1,WSB1,WDR3,NEDD1,WDFY2,PWP1,WDFY1,PLAA,AHI1,BRWD1,HERC1,GNB4,AAMP,DCAF11,KIF21A,WIPI2,WDR89,TULP4
SM00516	SEC14	0.0951007179095229	-2.35281876046325	25	4	0.00623052959501558	642	9111	4763,54834,663,7204	NF1,GDAP2,BNIP2,TRIO
SM00275	G_alpha	0.0982070539214779	-2.32067723400725	16	3	0.00467289719626168	642	9111	2778,2776,2771	GNAS,GNAQ,GNAI2
SM00800	uDENN	0.0982070539214779	-2.32067723400725	16	3	0.00467289719626168	642	9111	81846,10260,160518	SBF2,DENND4A,DENND5B
SM00801	dDENN	0.0982070539214779	-2.32067723400725	16	3	0.00467289719626168	642	9111	81846,10260,160518	SBF2,DENND4A,DENND5B
SM00799	DENN	0.0982070539214779	-2.32067723400725	16	3	0.00467289719626168	642	9111	81846,10260,160518	SBF2,DENND4A,DENND5B
SM00913	IBN_N	0.0982070539214779	-2.32067723400725	16	3	0.00467289719626168	642	9111	7514,55705,3837	XPO1,IPO9,KPNB1
SM00399	ZnF_C4	0.102047959440481	-2.28231238560988	46	6	0.00934579439252336	642	9111	367,2100,6095,7067,6256,7182	AR,ESR2,RORA,THRA,RXRA,NR2C2
SM00582	RPR	0.104574472135864	-2.2578558093753	8	2	0.00311526479750779	642	9111	57466,23350	SCAF4,U2SURP
SM00593	RUN	0.113293917881794	-2.17776979392664	17	3	0.00467289719626168	642	9111	55680,22902,160518	RUFY2,RUFY3,DENND5B
SM00384	AT_hook	0.118382593417392	-2.13383358239581	27	4	0.00623052959501558	642	9111	259282,55870,84656,51230	BOD1L1,ASH1L,GLYR1,PHF20
SM00430	HOLI	0.119138185858358	-2.12747123387119	48	6	0.00934579439252336	642	9111	367,2100,6095,7067,6256,7182	AR,ESR2,RORA,THRA,RXRA,NR2C2
SM00668	CTLH	0.128389601043745	-2.05268587976192	9	2	0.00311526479750779	642	9111	64795,10296	RMND5A,MAEA
SM00543	MIF4G	0.128389601043745	-2.05268587976192	9	2	0.00311526479750779	642	9111	8672,1981	EIF4G3,EIF4G1
SM00240	FHA	0.130861927699439	-2.03361249864309	28	4	0.00623052959501558	642	9111	4301,55109,23095,4683	MLLT4,AGGF1,KIF1B,NBN
SM00657	RPOL4c	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	27297	CRCP
SM00684	DM15	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	55132	LARP1B
SM00653	eIF2B_5	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	1983	EIF5
SM00586	ZnF_DBF	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	10926	DBF4
SM00963	SRP54_N	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	6734	SRPR
SM00731	SprT	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	83932	SPRTN
SM00951	QLQ	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	6595	SMARCA2
SM00937	PCRF	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	9617	MTRF1
SM01010	AMPKBI	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	5565	PRKAB2
SM00682	G2F	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	4811	NID1
SM00435	TOPEUc	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	7150	TOP1
SM00388	HisKA	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	54875	CNTLN
SM00962	SRP54	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	6734	SRPR
SM01104	CTD	0.135970523800765	-1.99531715349597	2	1	0.00155763239875389	642	9111	23524	SRRM2
SM00322	KH	0.136769205297451	-1.98946040660895	39	5	0.00778816199376947	642	9111	8570,7536,2332,80114,11103	KHSRP,SF1,FMR1,BICC1,KRR1
SM00055	FCH	0.145818266110095	-1.92539418529247	19	3	0.00467289719626168	642	9111	2241,54874,115548	FER,FNBP1L,FCHO2
SM01017	Arrestin_C	0.153297761169189	-1.87537309745635	10	2	0.00311526479750779	642	9111	57561,10628	ARRDC3,TXNIP
SM00165	UBA	0.157333347456969	-1.84938849229583	30	4	0.00623052959501558	642	9111	4139,3093,10075,5886	MARK1,UBE2K,HUWE1,RAD23A
SM00229	RasGEFN	0.163095690259184	-1.813418193621	20	3	0.00467289719626168	642	9111	6655,10411,9693	SOS2,RAPGEF3,RAPGEF2
SM00431	SCAN	0.1674637622169	-1.7869882960967	53	6	0.00934579439252336	642	9111	252884,100101467,54925,84307,57336,7586	ZNF396,ZSCAN30,ZSCAN32,ZNF397,ZNF287,ZKSCAN1
SM00251	SAM_PNT	0.179027283289995	-1.72021706414173	11	2	0.00311526479750779	642	9111	2078,2113	ERG,ETS1
SM00439	BAH	0.179027283289995	-1.72021706414173	11	2	0.00311526479750779	642	9111	55870,55193	ASH1L,PBRM1
SM00446	LRRcap	0.179027283289995	-1.72021706414173	11	2	0.00311526479750779	642	9111	8125,85444	ANP32A,LRRCC1
SM00726	UIM	0.180943474870063	-1.70957059002566	21	3	0.00467289719626168	642	9111	29761,4287,3300	USP25,ATXN3,DNAJB2
SM00231	FA58C	0.180943474870063	-1.70957059002566	21	3	0.00467289719626168	642	9111	8829,285761,4921	NRP1,DCBLD1,DDR2
SM00981	THUMP	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	25917	THUMPD3
SM00997	AdoHcyase_NAD	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	191	AHCY
SM00773	WGR	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	142	PARP1
SM00444	GYF	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	26058	GIGYF2
SM00996	AdoHcyase	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	191	AHCY
SM00162	SAPA	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	5660	PSAP
SM00573	HSA	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	6595	SMARCA2
SM00751	BSD	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	2965	GTF2H1
SM00311	PWI	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	58517	RBM25
SM00535	RIBOc	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	23405	DICER1
SM01051	CAMSAP_CKK	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	23271	CAMSAP2
SM00597	ZnF_TTF	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	9205	ZMYM5
SM00396	ZnF_UBR1	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	197131	UBR1
SM00265	BH4	0.196867101227601	-1.62522639095579	3	1	0.00155763239875389	642	9111	596	BCL2
SM00442	FGF	0.199283259379937	-1.61302805238147	22	3	0.00467289719626168	642	9111	2252,2258,2247	FGF7,FGF13,FGF2
SM00526	H15	0.232024259452938	-1.46091334617504	13	2	0.00311526479750779	642	9111	50809,7994	HP1BP3,KAT6A
SM00059	FN2	0.232024259452938	-1.46091334617504	13	2	0.00311526479750779	642	9111	3482,22925	IGF2R,PLA2R1
SM00451	ZnF_U1	0.237136058257273	-1.4391212170973	24	3	0.00467289719626168	642	9111	27332,64393,51663	ZNF638,ZMAT3,ZFR
SM01007	Aldolase_II	0.253477918201394	-1.3724785674318	4	1	0.00155763239875389	642	9111	118	ADD1
SM00753	PAM	0.253477918201394	-1.3724785674318	4	1	0.00155763239875389	642	9111	55795	PCID2
SM00889	EFG_IV	0.253477918201394	-1.3724785674318	4	1	0.00155763239875389	642	9111	1938	EEF2
SM00554	FAS1	0.253477918201394	-1.3724785674318	4	1	0.00155763239875389	642	9111	10631	POSTN
SM00206	NTR	0.253477918201394	-1.3724785674318	4	1	0.00155763239875389	642	9111	7078	TIMP3
SM00233	PH	0.255259783219557	-1.36547349468143	281	23	0.0358255451713396	642	9111	6655,8874,7204,10087,81846,119385,8476,11214,50618,26060,23683,57584,23075,114885,9459,114882,6711,10000,55198,9922,6093,23095,57679	SOS2,ARHGEF7,TRIO,COL4A3BP,SBF2,AGAP11,CDC42BPA,AKAP13,ITSN2,APPL1,PRKD3,ARHGAP21,SWAP70,OSBPL11,ARHGEF6,OSBPL8,SPTBN1,AKT3,APPL2,IQSEC1,ROCK1,KIF1B,ALS2
SM00175	RAB	0.258194549013281	-1.35404191228245	61	6	0.00934579439252336	642	9111	51209,5862,8766,7879,10890,27314	RAB9B,RAB2A,RAB11A,RAB7A,RAB10,RAB30
SM00323	RasGAP	0.258899425202851	-1.35131561237832	14	2	0.00311526479750779	642	9111	4763,8826	NF1,IQGAP1
SM00005	DEATH	0.276076591157167	-1.28707694756952	26	3	0.00467289719626168	642	9111	8738,287,11213	CRADD,ANK2,IRAK3
SM00072	GuKc	0.276076591157167	-1.28707694756952	26	3	0.00467289719626168	642	9111	8573,9863,260425	CASK,MAGI2,MAGI3
SM00219	TyrKc	0.27920362214192	-1.27581393489039	88	8	0.0124610591900312	642	9111	7010,2241,3643,3480,2321,4921,4915,5156	TEK,FER,INSR,IGF1R,FLT1,DDR2,NTRK2,PDGFRA
SM00149	PLCYc	0.285805724612986	-1.25244298355056	15	2	0.00311526479750779	642	9111	5332,23236	PLCB4,PLCB1
SM00148	PLCXc	0.285805724612986	-1.25244298355056	15	2	0.00311526479750779	642	9111	5332,23236	PLCB4,PLCB1
SM00324	RhoGAP	0.29517667402699	-1.22018120690162	64	6	0.00934579439252336	642	9111	57584,9743,9411,93663,5295,51306	ARHGAP21,ARHGAP32,ARHGAP29,ARHGAP18,PIK3R1,FAM13B
SM00256	FBOX	0.303137237777014	-1.19356964605744	52	5	0.00778816199376947	642	9111	200933,64839,22992,26235,26272	FBXO45,FBXL17,KDM2A,FBXL4,FBXO4
SM00468	PreSET	0.306104159171319	-1.18382984550035	5	1	0.00155763239875389	642	9111	79813	EHMT1
SM00539	NIDO	0.306104159171319	-1.18382984550035	5	1	0.00155763239875389	642	9111	4811	NID1
SM00510	TFS2M	0.306104159171319	-1.18382984550035	5	1	0.00155763239875389	642	9111	23469	PHF3
SM00264	BAG	0.306104159171319	-1.18382984550035	5	1	0.00155763239875389	642	9111	9530	BAG4
SM00571	DDT	0.306104159171319	-1.18382984550035	5	1	0.00155763239875389	642	9111	29994	BAZ2B
SM00325	RhoGEF	0.307736611416074	-1.17851101960455	65	6	0.00934579439252336	642	9111	6655,11214,9459,50618,8874,7204	SOS2,AKAP13,ARHGEF6,ITSN2,ARHGEF7,TRIO
SM00109	C1	0.307736611416074	-1.17851101960455	65	6	0.00934579439252336	642	9111	23683,9411,6093,8476,11214,118987	PRKD3,ARHGAP29,ROCK1,CDC42BPA,AKAP13,PDZD8
SM00413	ETS	0.315579510454666	-1.15334461463171	28	3	0.00467289719626168	642	9111	2078,1998,2113	ERG,ELF2,ETS1
SM00147	RasGEF	0.315579510454666	-1.15334461463171	28	3	0.00467289719626168	642	9111	6655,10411,9693	SOS2,RAPGEF3,RAPGEF2
SM00185	ARM	0.335393642548979	-1.09245038460577	29	3	0.00467289719626168	642	9111	3840,3839,1499	KPNA4,KPNA3,CTNNB1
SM00255	TIR	0.339180416967031	-1.08122310972914	17	2	0.00311526479750779	642	9111	3554,7099	IL1R1,TLR4
SM00425	TBOX	0.339180416967031	-1.08122310972914	17	2	0.00311526479750779	642	9111	6910,23269	TBX5,MGA
SM00211	TY	0.339180416967031	-1.08122310972914	17	2	0.00311526479750779	642	9111	4811,3488	NID1,IGFBP5
SM00563	PlsC	0.339180416967031	-1.08122310972914	17	2	0.00311526479750779	642	9111	56894,9926	AGPAT3,LPGAT1
SM00228	PDZ	0.349681444317211	-1.05073269803864	148	12	0.0186915887850467	642	9111	4301,81609,57584,8573,6002,23037,118987,9693,9863,10611,260425,56288	MLLT4,SNX27,ARHGAP21,CASK,RGS12,PDZD2,PDZD8,RAPGEF2,MAGI2,PDLIM5,MAGI3,PARD3
SM00548	IRO	0.355025873406836	-1.03556460932639	6	1	0.00155763239875389	642	9111	10265	IRX5
SM00564	PQQ	0.355025873406836	-1.03556460932639	6	1	0.00155763239875389	642	9111	132949	AASDH
SM00394	RIIa	0.355025873406836	-1.03556460932639	6	1	0.00155763239875389	642	9111	5576	PRKAR2A
SM00741	SapB	0.355025873406836	-1.03556460932639	6	1	0.00155763239875389	642	9111	5660	PSAP
SM00695	DUSP	0.355025873406836	-1.03556460932639	6	1	0.00155763239875389	642	9111	23032	USP33
SM00367	LRR_CC	0.355025873406836	-1.03556460932639	6	1	0.00155763239875389	642	9111	26235	FBXL4
