TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
IPR013083	Znf_RING/FYVE/PHD	1.92360800414398e-05	-10.8587228735344	435	49	0.0455390334572491	1076	17814	64795,55870,23469,546,55904,51131,4194,55680,54904,115825,23032,9354,6596,51773,8411,6015,9372,57534,50862,57590,22992,6672,9960,197131,23759,26046,1108,200576,4850,25820,79596,51105,8284,81603,10771,7468,84937,55632,51230,4302,89122,51283,64324,29994,57630,5253,22823,5930,7994	RMND5A,ASH1L,PHF3,ATRX,KMT2E,PHF11,MDM4,RUFY2,WHSC1L1,WDFY2,USP33,UBE4A,HLTF,RSF1,EEA1,RING1,ZFYVE9,MIB1,RNF141,WDFY1,KDM2A,SP100,USP3,UBR1,PPIL2,LTN1,CHD4,PIKFYVE,CNOT4,ARIH1,RNF219,PHF20L1,KDM5D,TRIM8,ZMYND11,WHSC1,ZNRF1,G2E3,PHF20,MLLT6,TRIM4,BFAR,NSD1,BAZ2B,SH3RF1,PHF2,MTF2,RBBP6,KAT6A
IPR003619	MAD_homology1_Dwarfin-type	3.22764383655734e-05	-10.3411730562889	12	6	0.00557620817843866	1076	17814	4090,4087,4089,4092,4784,4774	SMAD5,SMAD2,SMAD4,SMAD7,NFIX,NFIA
IPR000313	PWWP_dom	3.74169585077605e-05	-10.1933865202785	23	8	0.00743494423791822	1076	17814	114825,64324,1788,3068,10771,84656,7468,54904	PWWP2A,NSD1,DNMT3A,HDGF,ZMYND11,GLYR1,WHSC1,WHSC1L1
IPR001202	WW_dom	3.91908358198043e-05	-10.1470676186057	51	12	0.0111524163568773	1076	17814	1756,51741,83737,8826,25937,11059,9863,10915,260425,4734,11060,55660	DMD,WWOX,ITCH,IQGAP1,WWTR1,WWP1,MAGI2,TCERG1,MAGI3,NEDD4,WWP2,PRPF40A
IPR006560	AWS	6.3017694287346e-05	-9.6720950093031	5	4	0.00371747211895911	1076	17814	7468,54904,64324,55870	WHSC1,WHSC1L1,NSD1,ASH1L
IPR003100	PAZ_dom	8.179235340857e-05	-9.41132679783785	9	5	0.00464684014869888	1076	17814	192670,26523,192669,23405,27161	AGO4,AGO1,AGO3,DICER1,AGO2
IPR001005	SANT/Myb	0.000129218562208205	-8.95400530659323	49	11	0.0102230483271375	1076	17814	55636,6599,54856,114803,57708,55814,2145,6601,9988,55320,6871	CHD7,SMARCC1,GON4L,MYSM1,MIER1,BDP1,EZH1,SMARCC2,DMTF1,MIS18BP1,TADA2A
IPR001715	CH-domain	0.000160898974208514	-8.73473387932178	76	14	0.0130111524163569	1076	17814	10634,1756,9459,8874,6711,8826,23224,23384,92521,87,23271,23499,23301,23143	GAS2L1,DMD,ARHGEF6,ARHGEF7,SPTBN1,IQGAP1,SYNE2,SPECC1L,SPECC1,ACTN1,CAMSAP2,MACF1,EHBP1,LRCH1
IPR007526	SWIRM	0.000179968430270113	-8.62272910984449	6	4	0.00371747211895911	1076	17814	6599,6601,114803,6871	SMARCC1,SMARCC2,MYSM1,TADA2A
IPR025749	Sphingomyelin_synth-like_dom	0.000219792978631905	-8.42282446085483	3	3	0.00278810408921933	1076	17814	166929,142891,259230	SGMS2,SAMD8,SGMS1
IPR015880	Znf_C2H2-like	0.000392073140757872	-7.84406215201236	797	72	0.0669144981412639	1076	17814	65986,7559,81627,54925,163051,57336,56888,8411,7587,57507,7586,10270,6935,58491,7707,5978,1386,168850,26747,27332,284370,388536,7678,121536,7748,79364,147657,25850,7570,51230,252884,100101467,121274,57621,256051,84307,285349,7799,27107,64393,23300,9839,22847,169792,59269,163087,6018,9849,93986,57209,253461,11108,23131,284695,49855,10780,84450,79862,388566,7581,23414,54816,29066,23060,51663,10181,22835,84146,163049,7528,158431,10009	ZBTB10,ZNF12,TRMT1L,ZSCAN32,ZNF709,ZNF287,KCMF1,EEA1,ZNF37A,ZNF608,ZKSCAN1,AKAP8,ZEB1,ZNF71,ZNF148,REST,ATF2,ZNF800,NUFIP1,ZNF638,ZNF615,ZNF790,ZNF124,AEBP2,ZNF195,ZXDC,ZNF480,ZNF345,ZNF22,PHF20,ZNF396,ZSCAN30,ZNF641,ZBTB2,ZNF549,ZNF397,ZNF660,PRDM2,ZBTB11,ZMAT3,ATMIN,ZEB2,ZNF507,GLIS3,HIVEP3,ZNF383,RLF,ZNF518A,FOXP2,ZNF248,ZBTB38,PRDM4,GPATCH8,ZNF326,SCAPER,ZNF234,ZNF512,ZNF669,ZNF470,ZNF33A,ZFPM2,ZNF280D,ZC3H7A,ZNF609,ZFR,RBM5,ZFP30,ZNF644,ZNF791,YY1,ZNF782,ZBTB33
IPR010507	Znf_MYM	0.000399789580037672	-7.82457219917491	7	4	0.00371747211895911	1076	17814	9202,9204,7750,9205	ZMYM4,ZMYM6,ZMYM2,ZMYM5
IPR003395	RecF/RecN/SMC_N	0.000399789580037672	-7.82457219917491	7	4	0.00371747211895911	1076	17814	23137,10592,10051,8243	SMC5,SMC2,SMC4,SMC1A
IPR001012	UBX	0.000681333356270192	-7.29145886164412	13	5	0.00464684014869888	1076	17814	26043,165324,23190,23197,55968	UBXN7,UBXN2A,UBXN4,FAF2,NSFL1C
IPR013019	MAD_homology_MH1	0.00076131803217415	-7.18045937390326	8	4	0.00371747211895911	1076	17814	4090,4087,4089,4092	SMAD5,SMAD2,SMAD4,SMAD7
IPR013790	Dwarfin	0.00076131803217415	-7.18045937390326	8	4	0.00371747211895911	1076	17814	4090,4087,4089,4092	SMAD5,SMAD2,SMAD4,SMAD7
IPR003165	Piwi	0.00076131803217415	-7.18045937390326	8	4	0.00371747211895911	1076	17814	192670,26523,192669,27161	AGO4,AGO1,AGO3,AGO2
IPR001132	SMAD_dom_Dwarfin-type	0.00076131803217415	-7.18045937390326	8	4	0.00371747211895911	1076	17814	4090,4087,4089,4092	SMAD5,SMAD2,SMAD4,SMAD7
IPR011017	TRASH_dom	0.00076131803217415	-7.18045937390326	8	4	0.00371747211895911	1076	17814	9202,9204,7750,9205	ZMYM4,ZMYM6,ZMYM2,ZMYM5
IPR024704	SMC	0.000839448507719048	-7.08276542017235	4	3	0.00278810408921933	1076	17814	10592,10051,8243	SMC2,SMC4,SMC1A
IPR006020	PTB/PI_dom	0.00138515459576585	-6.58194352408046	37	8	0.00743494423791822	1076	17814	6002,56899,23637,2059,83605,55198,26060,8650	RGS12,ANKS1B,RABGAP1,EPS8,CCM2,APPL2,APPL1,NUMB
IPR003323	OTU	0.00143638476411034	-6.54562590266502	15	5	0.00464684014869888	1076	17814	80124,54726,54764,56957,79868	VCPIP1,OTUD4,ZRANB1,OTUD7B,ALG13
IPR000571	Znf_CCCH	0.00173601263597893	-6.35616438398076	56	10	0.00929368029739777	1076	17814	55854,9877,5514,55696,64062,25976,10150,4850,4154,29066	ZC3H15,ZC3H11A,PPP1R10,RBM22,RBM26,TIPARP,MBNL2,CNOT4,MBNL1,ZC3H7A
IPR008271	Ser/Thr_kinase_AS	0.00196949947396785	-6.22997584264254	308	32	0.0297397769516729	1076	17814	5599,9891,7204,1452,7048,55589,5218,65125,23683,57396,6885,1021,51755,6787,4139,57551,54861,8476,204851,25778,5605,9262,9261,53944,28996,10000,2932,79858,6198,6093,4752,7443	MAPK8,NUAK1,TRIO,CSNK1A1,TGFBR2,BMP2K,CDK14,WNK1,PRKD3,CLK4,MAP3K7,CDK6,CDK12,NEK4,MARK1,TAOK1,SNRK,CDC42BPA,HIPK1,DSTYK,MAP2K2,STK17B,MAPKAPK2,CSNK1G1,HIPK2,AKT3,GSK3B,NEK11,RPS6KB1,ROCK1,NEK3,VRK1
IPR002554	PP2A_B56	0.00200409472799168	-6.21256282741976	5	3	0.00278810408921933	1076	17814	5527,5529,5525	PPP2R5C,PPP2R5E,PPP2R5A
IPR007087	Znf_C2H2	0.00203071513652598	-6.19936726396293	763	66	0.0613382899628253	1076	17814	65986,7559,81627,54925,163051,57336,56888,8411,7587,57507,7586,6935,58491,7707,5978,1386,168850,26747,27332,284370,388536,7678,121536,7748,79364,147657,25850,7570,51230,252884,100101467,121274,57621,256051,84307,285349,7799,27107,23300,9839,22847,59269,169792,163087,6018,9849,253461,57209,11108,23131,10780,84450,79862,388566,7581,23414,54816,23060,51663,10181,22835,84146,163049,7528,158431,10009	ZBTB10,ZNF12,TRMT1L,ZSCAN32,ZNF709,ZNF287,KCMF1,EEA1,ZNF37A,ZNF608,ZKSCAN1,ZEB1,ZNF71,ZNF148,REST,ATF2,ZNF800,NUFIP1,ZNF638,ZNF615,ZNF790,ZNF124,AEBP2,ZNF195,ZXDC,ZNF480,ZNF345,ZNF22,PHF20,ZNF396,ZSCAN30,ZNF641,ZBTB2,ZNF549,ZNF397,ZNF660,PRDM2,ZBTB11,ATMIN,ZEB2,ZNF507,HIVEP3,GLIS3,ZNF383,RLF,ZNF518A,ZBTB38,ZNF248,PRDM4,GPATCH8,ZNF234,ZNF512,ZNF669,ZNF470,ZNF33A,ZFPM2,ZNF280D,ZNF609,ZFR,RBM5,ZFP30,ZNF644,ZNF791,YY1,ZNF782,ZBTB33
IPR001650	Helicase_C	0.00209503645135001	-6.16818432654698	108	15	0.0139405204460967	1076	17814	55636,23586,1654,80205,6595,546,2071,23405,55308,375748,1660,11218,1108,6596,83479	CHD7,DDX58,DDX3X,CHD9,SMARCA2,ATRX,ERCC3,DICER1,DDX19A,ERCC6L2,DHX9,DDX20,CHD4,HLTF,DDX59
IPR000719	Prot_kinase_dom	0.00228676750676054	-6.08061602771838	480	45	0.04182156133829	1076	17814	5599,7010,9891,7204,11213,4921,1432,5156,7048,1452,55589,5218,10746,65125,23683,3480,51135,57396,6885,51755,1021,6787,2241,8573,4139,57551,54861,8476,204851,25778,9262,5605,9261,3643,10000,28996,53944,2321,79858,2932,6198,6093,7443,4915,4752	MAPK8,TEK,NUAK1,TRIO,IRAK3,DDR2,MAPK14,PDGFRA,TGFBR2,CSNK1A1,BMP2K,CDK14,MAP3K2,WNK1,PRKD3,IGF1R,IRAK4,CLK4,MAP3K7,CDK12,CDK6,NEK4,FER,CASK,MARK1,TAOK1,SNRK,CDC42BPA,HIPK1,DSTYK,STK17B,MAP2K2,MAPKAPK2,INSR,AKT3,HIPK2,CSNK1G1,FLT1,NEK11,GSK3B,RPS6KB1,ROCK1,VRK1,NTRK2,NEK3
IPR002017	Spectrin_repeat	0.0025143756740042	-5.98573074719992	24	6	0.00557620817843866	1076	17814	87,1756,23499,6711,23224,7204	ACTN1,DMD,MACF1,SPTBN1,SYNE2,TRIO
IPR014001	Helicase_ATP-bd	0.00251479720332896	-5.98556311354086	110	15	0.0139405204460967	1076	17814	55636,23586,1654,80205,6595,546,2071,23405,55308,375748,1660,11218,1108,6596,83479	CHD7,DDX58,DDX3X,CHD9,SMARCA2,ATRX,ERCC3,DICER1,DDX19A,ERCC6L2,DHX9,DDX20,CHD4,HLTF,DDX59
IPR000330	SNF2_N	0.00255339772350244	-5.97033036613382	32	7	0.00650557620817844	1076	17814	55636,1108,80205,6595,6596,546,375748	CHD7,CHD4,CHD9,SMARCA2,HLTF,ATRX,ERCC6L2
IPR012317	Poly(ADP-ribose)pol_cat_dom	0.00267514601073626	-5.92375131667098	17	5	0.00464684014869888	1076	17814	142,54625,25976,8658,83666	PARP1,PARP14,TIPARP,TNKS,PARP9
IPR001878	Znf_CCHC	0.00276774950378984	-5.88972074250758	41	8	0.00743494423791822	1076	17814	6249,54819,7536,54877,22803,5936,5930,23318	CLIP1,ZCCHC10,SF1,ZCCHC2,XRN2,RBM4,RBBP6,ZCCHC11
IPR002011	Tyr_kinase_rcpt_2_CS	0.00310012200530311	-5.77631381171609	11	4	0.00371747211895911	1076	17814	3643,3480,4915,4921	INSR,IGF1R,NTRK2,DDR2
IPR001214	SET_dom	0.00316530580673897	-5.75550560665103	51	9	0.00836431226765799	1076	17814	64324,55870,55904,11108,79813,7468,54904,2145,7799	NSD1,ASH1L,KMT2E,PRDM4,EHMT1,WHSC1,WHSC1L1,EZH1,PRDM2
IPR022255	DUF3776	0.00364520720241783	-5.6143420694807	2	2	0.00185873605947955	1076	17814	51105,51230	PHF20L1,PHF20
IPR004859	Put_53exo	0.00364520720241783	-5.6143420694807	2	2	0.00185873605947955	1076	17814	22803,54464	XRN2,XRN1
IPR016664	Rab_geranylTrfase_A_euk	0.00364520720241783	-5.6143420694807	2	2	0.00185873605947955	1076	17814	1121,1122	CHM,CHML
IPR009448	UDP-g_GGtrans	0.00364520720241783	-5.6143420694807	2	2	0.00185873605947955	1076	17814	55757,56886	UGGT2,UGGT1
IPR027073	5_3_exoribonuclease	0.00364520720241783	-5.6143420694807	2	2	0.00185873605947955	1076	17814	22803,54464	XRN2,XRN1
IPR028128	Vasculin_fam	0.00364520720241783	-5.6143420694807	2	2	0.00185873605947955	1076	17814	65056,60313	GPBP1,GPBP1L1
IPR001738	Rab_escort	0.00364520720241783	-5.6143420694807	2	2	0.00185873605947955	1076	17814	1121,1122	CHM,CHML
IPR000499	Endthln_rcpt	0.00364520720241783	-5.6143420694807	2	2	0.00185873605947955	1076	17814	1910,1909	EDNRB,EDNRA
IPR001487	Bromodomain	0.00377545651777356	-5.57923397173227	43	8	0.00743494423791822	1076	17814	6595,55870,29994,55023,54014,6672,10771,55193	SMARCA2,ASH1L,BAZ2B,PHIP,BRWD1,SP100,ZMYND11,PBRM1
IPR010935	SMC_hinge	0.00382822102574937	-5.5653550678343	6	3	0.00278810408921933	1076	17814	10592,10051,8243	SMC2,SMC4,SMC1A
IPR024928	E3_ub_ligase_SMURF1	0.00382822102574937	-5.5653550678343	6	3	0.00278810408921933	1076	17814	11059,83737,11060	WWP1,ITCH,WWP2
IPR006576	BRK_domain	0.00382822102574937	-5.5653550678343	6	3	0.00278810408921933	1076	17814	55636,80205,6595	CHD7,CHD9,SMARCA2
IPR017884	SANT_dom	0.00387855325723155	-5.55229306672849	26	6	0.00557620817843866	1076	17814	6599,6601,114803,6871,55320,57708	SMARCC1,SMARCC2,MYSM1,TADA2A,MIS18BP1,MIER1
IPR011009	Kinase-like_dom	0.0039134358891061	-5.54333954683744	521	47	0.0436802973977695	1076	17814	5599,7010,9891,7204,11213,4921,1432,5156,7048,1452,55589,5218,10746,65125,23683,3480,51135,57396,80216,6885,51755,1021,6787,2241,8573,4139,5591,57551,54861,8476,204851,25778,9262,5605,9261,3643,53944,10000,28996,2321,79858,2932,6198,6093,4752,7443,4915	MAPK8,TEK,NUAK1,TRIO,IRAK3,DDR2,MAPK14,PDGFRA,TGFBR2,CSNK1A1,BMP2K,CDK14,MAP3K2,WNK1,PRKD3,IGF1R,IRAK4,CLK4,ALPK1,MAP3K7,CDK12,CDK6,NEK4,FER,CASK,MARK1,PRKDC,TAOK1,SNRK,CDC42BPA,HIPK1,DSTYK,STK17B,MAP2K2,MAPKAPK2,INSR,CSNK1G1,AKT3,HIPK2,FLT1,NEK11,GSK3B,RPS6KB1,ROCK1,NEK3,VRK1,NTRK2
IPR017441	Protein_kinase_ATP_BS	0.00408919722644155	-5.49940660534596	375	36	0.033457249070632	1076	17814	7010,9891,1432,5156,7048,1452,5218,10746,23683,3480,57396,6885,51755,1021,6787,2241,4139,57551,54861,8476,204851,25778,9262,5605,9261,3643,10000,28996,53944,2321,2932,6198,6093,4915,7443,4752	TEK,NUAK1,MAPK14,PDGFRA,TGFBR2,CSNK1A1,CDK14,MAP3K2,PRKD3,IGF1R,CLK4,MAP3K7,CDK12,CDK6,NEK4,FER,MARK1,TAOK1,SNRK,CDC42BPA,HIPK1,DSTYK,STK17B,MAP2K2,MAPKAPK2,INSR,AKT3,HIPK2,CSNK1G1,FLT1,GSK3B,RPS6KB1,ROCK1,NTRK2,VRK1,NEK3
IPR004170	WWE-dom	0.00442960439146411	-5.41944500106534	12	4	0.00371747211895911	1076	17814	9320,25976,10075,54625	TRIP12,TIPARP,HUWE1,PARP14
IPR000433	Znf_ZZ	0.00454500600308151	-5.39372623054355	19	5	0.00464684014869888	1076	17814	1756,1837,6871,56888,57534	DMD,DTNA,TADA2A,KCMF1,MIB1
IPR001357	BRCT_dom	0.00473604313122923	-5.35255327434114	27	6	0.00557620817843866	1076	17814	6599,11073,142,6601,10926,4683	SMARCC1,TOPBP1,PARP1,SMARCC2,DBF4,NBN
IPR002290	Ser/Thr_dual-sp_kinase_dom	0.00524457684949317	-5.25056071732015	264	27	0.025092936802974	1076	17814	5599,6787,8573,4139,9891,57551,7204,54861,8476,204851,1432,9262,5605,5218,10746,9261,23683,28996,10000,2932,79858,57396,6198,6093,4752,51755,1021	MAPK8,NEK4,CASK,MARK1,NUAK1,TAOK1,TRIO,SNRK,CDC42BPA,HIPK1,MAPK14,STK17B,MAP2K2,CDK14,MAP3K2,MAPKAPK2,PRKD3,HIPK2,AKT3,GSK3B,NEK11,CLK4,RPS6KB1,ROCK1,NEK3,CDK12,CDK6
IPR006594	LisH_dimerisation	0.00572511015117423	-5.16289348934715	28	6	0.00557620817843866	1076	17814	64795,4863,10296,79718,170463,8481	RMND5A,NPAT,MAEA,TBL1XR1,SSBP4,OFD1
IPR002999	Tudor	0.00572511015117423	-5.16289348934715	28	6	0.00557620817843866	1076	17814	51105,51742,22823,3930,79868,51230	PHF20L1,ARID4B,MTF2,LBR,ALG13,PHF20
IPR018200	Pept_C19ubi-hydrolase_C_CS	0.00597094903502088	-5.12084939687141	66	10	0.00929368029739777	1076	17814	7874,9960,9101,9100,7398,29761,23032,57602,55031,9736	USP7,USP3,USP8,USP10,USP1,USP25,USP33,USP36,USP47,USP34
IPR009060	UBA-like	0.00602263568299971	-5.1122302943808	56	9	0.00836431226765799	1076	17814	26043,23197,10075,55968,64771,29761,3093,55728,5886	UBXN7,FAF2,HUWE1,NSFL1C,C6orf106,USP25,UBE2K,N4BP2,RAD23A
IPR003958	CBFA_NFYB_domain	0.00639954461001361	-5.0515284458335	7	3	0.00278810408921933	1076	17814	54108,1810,10589	CHRAC1,DR1,DRAP1
IPR003307	W2_domain	0.00639954461001361	-5.0515284458335	7	3	0.00278810408921933	1076	17814	8672,1981,1983	EIF4G3,EIF4G1,EIF5
IPR008598	Di19_Zn_binding	0.00639954461001361	-5.0515284458335	7	3	0.00278810408921933	1076	17814	6935,56888,9839	ZEB1,KCMF1,ZEB2
IPR000306	Znf_FYVE	0.00685675458280514	-4.98252104207364	29	6	0.00557620817843866	1076	17814	55680,115825,57590,200576,8411,9372	RUFY2,WDFY2,WDFY1,PIKFYVE,EEA1,ZFYVE9
IPR028565	MHD	0.00813075093661705	-4.81210199356035	14	4	0.00371747211895911	1076	17814	55745,1173,115548,10947	AP5M1,AP2M1,FCHO2,AP3M2
IPR000467	G_patch_dom	0.00885490439443244	-4.72678380459474	22	5	0.00464684014869888	1076	17814	10181,55109,55105,253635,23131	RBM5,AGGF1,GPATCH2,GPATCH11,GPATCH8
IPR001806	Small_GTPase	0.00976994877063279	-4.62844405647929	139	16	0.0148698884758364	1076	17814	9886,7879,55207,5862,10139,285282,8766,10890,388,5898,5906,390,10124,57381,51209,27314	RHOBTB1,RAB7A,ARL8B,RAB2A,ARFRP1,RABL3,RAB11A,RAB10,RHOB,RALA,RAP1A,RND3,ARL4A,RHOJ,RAB9B,RAB30
IPR007822	LANC-like	0.0104960356498792	-4.55675765026567	3	2	0.00185873605947955	1076	17814	10314,55915	LANCL1,LANCL2
IPR016246	Tyr_kinase_insulin-like_rcpt	0.0104960356498792	-4.55675765026567	3	2	0.00185873605947955	1076	17814	3643,3480	INSR,IGF1R
IPR007071	AKAP95	0.0104960356498792	-4.55675765026567	3	2	0.00185873605947955	1076	17814	10270,284695	AKAP8,ZNF326
IPR013170	mRNA_splic_Cwf21	0.0104960356498792	-4.55675765026567	3	2	0.00185873605947955	1076	17814	23524,23350	SRRM2,U2SURP
IPR006577	UAS	0.0104960356498792	-4.55675765026567	3	2	0.00185873605947955	1076	17814	26043,23197	UBXN7,FAF2
IPR009738	BAT2_N	0.0104960356498792	-4.55675765026567	3	2	0.00185873605947955	1076	17814	23215,84726	PRRC2C,PRRC2B
IPR017446	Polyprenyl_synth-rel	0.0104960356498792	-4.55675765026567	3	2	0.00185873605947955	1076	17814	57107,23590	PDSS2,PDSS1
IPR005322	Peptidase_C69	0.0104960356498792	-4.55675765026567	3	2	0.00185873605947955	1076	17814	9805,79634	SCRN1,SCRN3
IPR020464	LanC-like_prot_euk	0.0104960356498792	-4.55675765026567	3	2	0.00185873605947955	1076	17814	10314,55915	LANCL1,LANCL2
IPR001589	Actinin_actin-bd_CS	0.0107629294016035	-4.53164751208194	23	5	0.00464684014869888	1076	17814	87,1756,23499,6711,23224	ACTN1,DMD,MACF1,SPTBN1,SYNE2
IPR003034	SAP_dom	0.0107629294016035	-4.53164751208194	23	5	0.00464684014869888	1076	17814	22985,3192,9667,6294,7913	ACIN1,HNRNPU,SAFB2,SAFB,DEK
IPR001394	Peptidase_C19/C67	0.0109710595377419	-4.51249442433242	72	10	0.00929368029739777	1076	17814	7874,9960,9101,9100,7398,23032,29761,55031,57602,9736	USP7,USP3,USP8,USP10,USP1,USP33,USP25,USP47,USP36,USP34
IPR000953	Chromo_domain/shadow	0.0112153923690447	-4.49046812552792	32	6	0.00557620817843866	1076	17814	55636,1108,80205,51742,6599,6601	CHD7,CHD4,CHD9,ARID4B,SMARCC1,SMARCC2
IPR008984	SMAD_FHA_domain	0.0121550214320763	-4.41001290798432	52	8	0.00743494423791822	1076	17814	4301,55109,4087,4092,4090,4089,23095,4683	MLLT4,AGGF1,SMAD2,SMAD7,SMAD5,SMAD4,KIF1B,NBN
IPR001876	Znf_RanBP2	0.01293360143558	-4.34792659168072	24	5	0.00464684014869888	1076	17814	10181,2130,54764,4194,23429	RBM5,EWSR1,ZRANB1,MDM4,RYBP
IPR018159	Spectrin/alpha-actinin	0.01302445339807	-4.34092665782252	33	6	0.00557620817843866	1076	17814	87,1756,23499,6711,23224,7204	ACTN1,DMD,MACF1,SPTBN1,SYNE2,TRIO
IPR017855	SMAD_dom-like	0.0134246919070947	-4.31065958804275	16	4	0.00371747211895911	1076	17814	4090,4087,4089,4092	SMAD5,SMAD2,SMAD4,SMAD7
